scientific_name,protein_acc,biosample_acc,target_acc,contig_acc,start_on_contig,end_on_contig,strand,element_symbol,element_name,type,scope,subtype,class,subclass,amr_method,pct_ref_coverage,pct_ref_identity,taxgroup_name,strain,serovar,element_length,reference_element_length,align_length,hmm_acc,hmm_description,geo_loc_name,isolation_source,epi_type,host,asm_acc,collection_date,Run,closest_reference_acc,closest_reference_name,rel_asm_cov,contig_coverage,asm_coverage,amrfinderplus_version,amrfinderplus_analysis_type,refgene_db_version,target_data_id,contig_url,protein_url,hierarchy_node
Staphylococcus aureus,HAR6892912.1,SAMEA104452186,PDT000538469.1,DACMQR010000001.1,22546,23841,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,006,,431,431,431,,,Germany,,clinical,Homo sapiens,GCA_015603125.1,2015,ERR2232693,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.877301,143,163,3.11.26,COMBINED,2023-08-08.2,10621839,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/538/469/DACMQR010000001.1.fna.gz,gs://ncbi-pathogen-proteins/HAR/689/291/HAR6892912.1.faa.gz,pbp4
Staphylococcus aureus,,SAMEA103891337,PDT000772463.2,CAIIVG010000001.1,1217064,1218356,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,MOS478,CC1,431,431,431,,,Italy,,clinical,Homo sapiens,GCA_903812845.1,2010-06-16,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.857143,96,112,3.11.26,NUCLEOTIDE,2023-08-08.2,2170369,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/772/463/CAIIVG010000001.1.fna.gz,,pbp4
Staphylococcus aureus,,SAMEA103891338,PDT000772464.2,CAIIVI010000003.1,444921,446213,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,MOS479,CC1,431,431,431,,,Italy,,clinical,Homo sapiens,GCA_903812865.1,2010-08-16,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.952381,100,105,3.11.26,NUCLEOTIDE,2023-08-08.2,2168489,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/772/464/CAIIVI010000003.1.fna.gz,,pbp4
Staphylococcus aureus,,SAMEA103891340,PDT000772466.2,CAIIVK010000003.1,444977,446269,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,MOS481,CC1,431,431,431,,,Italy,,clinical,Homo sapiens,GCA_903812885.1,2010-09-08,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.941176,96,102,3.11.26,NUCLEOTIDE,2023-08-08.2,2172179,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/772/466/CAIIVK010000003.1.fna.gz,,pbp4
Staphylococcus aureus,,SAMEA103891342,PDT000772468.2,CAIIVL010000001.1,1213547,1214839,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,MOS483,CC1,431,431,431,,,Italy,,clinical,Homo sapiens,GCA_903812905.1,2010-06-16,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.846154,88,104,3.11.26,NUCLEOTIDE,2023-08-08.2,2174079,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/772/468/CAIIVL010000001.1.fna.gz,,pbp4
Staphylococcus aureus,,SAMEA103891351,PDT000772477.2,CAIIVV010000001.1,140112,141404,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,MOS492,CC1,431,431,431,,,Spain,,clinical,Homo sapiens,GCA_903812995.1,2010-02-15,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.906542,97,107,3.11.26,NUCLEOTIDE,2023-08-08.2,2156119,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/772/477/CAIIVV010000001.1.fna.gz,,pbp4
Staphylococcus aureus,,SAMEA70070668,PDT000791051.2,CAIICN010000001.1,1256065,1257357,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,MOS4,CC1,431,431,431,,,Greece,nose,clinical,Homo sapiens,GCA_903807965.1,2009-02-25,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.910112,81,89,3.11.26,NUCLEOTIDE,2023-08-08.2,2176089,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/791/051/CAIICN010000001.1.fna.gz,,pbp4
Staphylococcus aureus,,SAMEA70073668,PDT000791055.2,CAIICP010000001.1,1433164,1434456,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.61,Staphylococcus aureus,MOS8,CC1,431,431,431,,,Greece,nose,clinical,Homo sapiens,GCA_903807985.1,2009-07-04,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.918367,90,98,3.11.26,NUCLEOTIDE,2023-08-08.2,2183679,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/791/055/CAIICP010000001.1.fna.gz,,pbp4
Staphylococcus aureus,,SAMEA70083418,PDT000791068.2,CAIIDB010000001.1,1259127,1260419,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,MOS21,CC1,431,431,431,,,Italy,nose,clinical,Homo sapiens,GCA_903808125.1,2009-09-17,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.913043,105,115,3.11.26,NUCLEOTIDE,2023-08-08.2,2112679,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/791/068/CAIIDB010000001.1.fna.gz,,pbp4
Staphylococcus aureus,,SAMEA70155418,PDT000791161.2,CAIIGR010000001.1,1256216,1257508,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,MOS117,CC1,431,431,431,,,France,nose,clinical,Homo sapiens,GCA_903809035.1,2011-02-03,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.909091,90,99,3.11.26,NUCLEOTIDE,2023-08-08.2,2142769,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/791/161/CAIIGR010000001.1.fna.gz,,pbp4
Staphylococcus aureus,,SAMEA70169668,PDT000791180.2,CAIIIU010000001.1,1256034,1257326,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,MOS173,CC1,431,431,431,,,Greece,,clinical,Homo sapiens,GCA_903809595.1,2009-08-20,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.9,54,60,3.11.26,NUCLEOTIDE,2023-08-08.2,2131569,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/791/180/CAIIIU010000001.1.fna.gz,,pbp4
Staphylococcus aureus,,SAMEA70251418,PDT000791274.2,CAIIKZ010000001.1,1256198,1257490,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,MOS230,CC1,431,431,431,,,Italy,,clinical,Homo sapiens,GCA_903810165.1,2009-04-14,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.9,108,120,3.11.26,NUCLEOTIDE,2023-08-08.2,2116359,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/791/274/CAIIKZ010000001.1.fna.gz,,pbp4
Staphylococcus aureus,,SAMEA70261168,PDT000791288.2,CAIILM010000001.1,1256242,1257534,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,MOS243,CC1,431,431,431,,,Italy,,clinical,Homo sapiens,GCA_903810295.1,2009-10-19,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.897436,105,117,3.11.26,NUCLEOTIDE,2023-08-08.2,2150169,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/791/288/CAIILM010000001.1.fna.gz,,pbp4
Staphylococcus aureus,,SAMEA70307668,PDT000791356.2,CAIINX010000001.1,1301095,1302387,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,MOS305,CC1,431,431,431,,,Spain,,clinical,Homo sapiens,GCA_903810925.1,2009-06-25,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.910569,112,123,3.11.26,NUCLEOTIDE,2023-08-08.2,2176169,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/791/356/CAIINX010000001.1.fna.gz,,pbp4
Staphylococcus aureus,HAR4821420.1,SAMEA4387219,PDT000811660.1,DACLMI010000007.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,MSSA,,431,431,431,,,,,,,GCA_015576355.1,,ERR1789230,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.05926,286,270,3.11.26,COMBINED,2023-08-08.2,10627299,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/811/660/DACLMI010000007.1.fna.gz,gs://ncbi-pathogen-proteins/HAR/482/142/HAR4821420.1.faa.gz,pbp4
Staphylococcus aureus,,SAMN12642240,PDT000852690.1,VUFR01000006.1,139068,140360,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,223-7,,431,431,431,,,USA: New York City,SSTI,clinical,Homo sapiens,GCA_014832215.1,2011,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.980392,50,51,3.11.26,NUCLEOTIDE,2023-08-08.2,2119949,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/852/690/VUFR01000006.1.fna.gz,,pbp4
Staphylococcus aureus,HBE8303057.1,SAMN18720585,PDT001048962.1,DAEGWC010000019.1,22280,23575,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,AUSMDU00016890,,431,431,431,,,Australia,swab,clinical,Homo sapiens,GCA_018606105.1,2018,SRR14673309,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.775758,128,165,3.11.26,COMBINED,2023-08-08.2,10643519,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1048/962/DAEGWC010000019.1.fna.gz,gs://ncbi-pathogen-proteins/HBE/830/305/HBE8303057.1.faa.gz,pbp4
Staphylococcus aureus,HBG9448077.1,SAMEA8218181,PDT001071423.1,DAEPBX010000004.1,84459,85754,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Germany,hospital,clinical,Homo sapiens,GCA_018922425.1,2019-01-01,ERR5432537,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.04455,211,202,3.11.26,COMBINED,2023-08-08.2,10645989,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1071/423/DAEPBX010000004.1.fna.gz,gs://ncbi-pathogen-proteins/HBG/944/807/HBG9448077.1.faa.gz,pbp4
Staphylococcus aureus,WP_216814095.1,SAMN19680847,PDT001077336.1,NZ_JAHNFS010000010.1,39047,40342,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.38,Staphylococcus aureus,CAR5,,431,431,431,,,USA: Minesota,,clinical,Homo sapiens,GCA_018995495.1,2015,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.536585,66,123,3.11.26,COMBINED,2023-08-08.2,1526239,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1077/336/NZ_JAHNFS010000010.1.fna.gz,gs://ncbi-pathogen-proteins/WP_/216/814/WP_216814095.1.faa.gz,pbp4
Staphylococcus aureus,WP_103146374.1,SAMEA10015628,PDT001185485.1,NZ_CAKKKO010000013.1,10556,11851,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Sweden,,,Bos taurus,GCA_918429155.1,2014,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,,,,3.11.26,COMBINED,2023-08-08.2,27401819,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1185/485/NZ_CAKKKO010000013.1.fna.gz,gs://ncbi-pathogen-proteins/WP_/103/146/WP_103146374.1.faa.gz,pbp4
Staphylococcus aureus,HBN6343189.1,SAMEA8218350,PDT001218098.1,DAFNOE010000009.1,32350,33645,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Germany,hospital,clinical,Homo sapiens,GCA_021563255.1,2020-01-01,ERR5442460,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.0381,218,210,3.11.26,COMBINED,2023-08-08.2,10840529,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1218/098/DAFNOE010000009.1.fna.gz,gs://ncbi-pathogen-proteins/HBN/634/318/HBN6343189.1.faa.gz,pbp4
Staphylococcus aureus,HBN6329683.1,SAMEA8218356,PDT001218103.1,DAFNOB010000014.1,32350,33645,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Germany,hospital,clinical,Homo sapiens,GCA_021563155.1,2020-01-01,ERR5442465,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.00905,223,221,3.11.26,COMBINED,2023-08-08.2,10840559,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1218/103/DAFNOB010000014.1.fna.gz,gs://ncbi-pathogen-proteins/HBN/632/968/HBN6329683.1.faa.gz,pbp4
Staphylococcus aureus,WP_103146374.1,SAMN17178713,PDT001263841.1,NZ_JAESEC010000021.1,1197464,1198759,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,75606.2,,431,431,431,,,Italy,orofaryngeal,clinical,Homo sapiens,GCA_022549845.1,2019,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,,,,3.11.26,COMBINED,2023-08-08.2,1029479,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1263/841/NZ_JAESEC010000021.1.fna.gz,gs://ncbi-pathogen-proteins/WP_/103/146/WP_103146374.1.faa.gz,pbp4
Staphylococcus aureus,HCD8235553.1,SAMN28668312,PDT001324295.1,DAHKAA010000030.1,34138,35433,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Australia:Queensland,Rectal Swab,clinical,Homo sapiens,GCA_023690385.1,2020-01-06,SRR19561817,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.666667,144,216,3.11.26,COMBINED,2023-08-08.2,11481309,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1324/295/DAHKAA010000030.1.fna.gz,gs://ncbi-pathogen-proteins/HCD/823/555/HCD8235553.1.faa.gz,pbp4
Staphylococcus aureus,WP_103146374.1,SAMN27512761,PDT001336424.1,NZ_JALKGC010000005.1,168729,170024,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,405_MR,,431,431,431,,,Italy: Pavia,,clinical,Homo sapiens,GCA_023744735.1,2019-07-23,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,,,,3.11.26,COMBINED,2023-09-26.1,28586719,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1336/424/NZ_JALKGC010000005.1.fna.gz,gs://ncbi-pathogen-proteins/WP_/103/146/WP_103146374.1.faa.gz,pbp4
Staphylococcus aureus,HCG2669176.1,SAMEA5627009,PDT001337589.1,DAHQRH010000011.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,1349-1,,431,431,431,,,,,,,GCA_024021135.1,,ERR4504096,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.0,129,129,3.11.26,COMBINED,2023-08-08.2,11585129,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1337/589/DAHQRH010000011.1.fna.gz,gs://ncbi-pathogen-proteins/HCG/266/917/HCG2669176.1.faa.gz,pbp4
Staphylococcus aureus,,SAMN24979683,PDT001408766.1,JAKJXZ010000001.1,139758,141050,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,SA_SG_61,,431,431,431,,,Italy: Pavia,blood,clinical,Homo sapiens,GCA_024896055.1,2018-11-23,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,,,,3.11.26,NUCLEOTIDE,2023-08-08.2,2445999,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1408/766/JAKJXZ010000001.1.fna.gz,,pbp4
Staphylococcus aureus,,SAMN24979672,PDT001408777.1,JAKJYJ010000002.1,173904,175196,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,SA_SG_51,,431,431,431,,,Italy: Pavia,blood,clinical,Homo sapiens,GCA_024896275.1,2015-11-06,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,,,,3.11.26,NUCLEOTIDE,2023-08-08.2,2446129,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1408/777/JAKJYJ010000002.1.fna.gz,,pbp4
Staphylococcus aureus,,SAMN24979661,PDT001408786.1,JAKJYU010000001.1,516091,517383,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,SA_SG_41,,431,431,431,,,Italy: Pavia,blood,clinical,Homo sapiens,GCA_024896555.1,2014-12-07,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,,,,3.11.26,NUCLEOTIDE,2023-08-08.2,2446299,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1408/786/JAKJYU010000001.1.fna.gz,,pbp4
Staphylococcus aureus,,SAMN24979578,PDT001408869.1,JAKNWH010000003.1,139988,141280,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,SA_SG_17,,431,431,431,,,Italy: Pavia,blood,clinical,Homo sapiens,GCA_024898495.1,2015-06-19,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,,,,3.11.26,NUCLEOTIDE,2023-08-08.2,2445269,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1408/869/JAKNWH010000003.1.fna.gz,,pbp4
Staphylococcus aureus,,SAMN24979553,PDT001408891.1,JAKNXY010000003.1,173963,175255,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,SA_SG_147,,431,431,431,,,Italy: Pavia,blood,clinical,Homo sapiens,GCA_024899225.1,2018-08-15,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,,,,3.11.26,NUCLEOTIDE,2023-08-08.2,2445489,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1408/891/JAKNXY010000003.1.fna.gz,,pbp4
Staphylococcus aureus,,SAMN24979550,PDT001408896.1,JAKKBS010000001.1,139760,141052,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,SA_SG_144,,431,431,431,,,Italy: Pavia,blood,clinical,Homo sapiens,GCA_024899325.1,2018-05-07,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,,,,3.11.26,NUCLEOTIDE,2023-08-08.2,2445529,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1408/896/JAKKBS010000001.1.fna.gz,,pbp4
Staphylococcus aureus,,SAMN24979535,PDT001408912.1,JAKNWW010000005.1,173986,175278,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,SA_SG_13,,431,431,431,,,Italy: Pavia,blood,clinical,Homo sapiens,GCA_024899635.1,2015-05-12,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,,,,3.11.26,NUCLEOTIDE,2023-08-08.2,2446319,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1408/912/JAKNWW010000005.1.fna.gz,,pbp4
Staphylococcus aureus,,SAMN24979524,PDT001408924.1,JAKNYG010000001.1,1122931,1124223,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,SA_SG_118,,431,431,431,,,Italy: Pavia,blood,clinical,Homo sapiens,GCA_024899875.1,2014-09-12,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,,,,3.11.26,NUCLEOTIDE,2023-08-08.2,2445819,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1408/924/JAKNYG010000001.1.fna.gz,,pbp4
Staphylococcus aureus,,SAMN24979510,PDT001408934.1,JAKNYJ010000003.1,404407,405699,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,SA_SG_104,,431,431,431,,,Italy: Pavia,blood,clinical,Homo sapiens,GCA_024900075.1,2018-11-27,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,,,,3.11.26,NUCLEOTIDE,2023-08-08.2,2445879,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1408/934/JAKNYJ010000003.1.fna.gz,,pbp4
Staphylococcus aureus,,SAMN24979501,PDT001408945.1,JAKKCF010000004.1,174042,175334,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTX,100.0,98.84,Staphylococcus aureus,SA_S272_MS,,431,431,431,,,Italy: Pavia,blood,clinical,Homo sapiens,GCA_024901455.1,2018-11-05,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,,,,3.11.26,NUCLEOTIDE,2023-08-08.2,2446379,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1408/945/JAKKCF010000004.1.fna.gz,,pbp4
Staphylococcus aureus,HCQ2072602.1,SAMEA1568662,PDT001452703.1,DAJOQG010000006.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,MPROS0120,,431,431,431,,,,,,,GCA_025725965.1,,ERR211932,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.02941,105,102,3.11.26,COMBINED,2023-08-08.2,12183139,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1452/703/DAJOQG010000006.1.fna.gz,gs://ncbi-pathogen-proteins/HCQ/207/260/HCQ2072602.1.faa.gz,pbp4
Staphylococcus aureus,HCT2148505.1,SAMEA111503384,PDT001492616.1,DAJZHQ010000010.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Albania,swab (wound),clinical,Homo sapiens,GCA_026302375.1,2020-06-11,ERR10430226,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.888235,151,170,3.11.26,COMBINED,2023-08-08.2,12369219,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1492/616/DAJZHQ010000010.1.fna.gz,gs://ncbi-pathogen-proteins/HCT/214/850/HCT2148505.1.faa.gz,pbp4
Staphylococcus aureus,HCT9090449.1,SAMEA111506312,PDT001493885.1,DAKBPZ010000001.1,482670,483965,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Turkey,swab (wound),clinical,Homo sapiens,GCA_026345615.1,2020-11-23,ERR10436371,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.928571,104,112,3.11.26,COMBINED,2023-08-08.2,12380139,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1493/885/DAKBPZ010000001.1.fna.gz,gs://ncbi-pathogen-proteins/HCT/909/044/HCT9090449.1.faa.gz,pbp4
Staphylococcus aureus,HCT2659866.1,SAMEA111504836,PDT001494521.1,DAJZMA010000001.1,10142,11437,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Italy,biopsy,clinical,Homo sapiens,GCA_026304655.1,2020-03-02,ERR10438617,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.860215,80,93,3.11.26,COMBINED,2023-08-08.2,12385949,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1494/521/DAJZMA010000001.1.fna.gz,gs://ncbi-pathogen-proteins/HCT/265/986/HCT2659866.1.faa.gz,pbp4
